Samples	SAR11_RED_32_80M_BOWTIE2	SAR11_IOS_57_05M_BOWTIE2	SAR11_IOS_56_05M_BOWTIE2	SAR11_IOS_52_75M_BOWTIE2	SAR11_PON_140_05M_BOWTIE2	SAR11_ANW_146_05M_BOWTIE2	SAR11_PSW_128_05M_BOWTIE2	SAR11_ION_41_60M_BOWTIE2	SAR11_IOS_65_05M_BOWTIE2	SAR11_ANE_151_05M_BOWTIE2	SAR11_ION_39_25M_BOWTIE2	SAR11_PSE_100_50M_BOWTIE2	SAR11_ANW_141_05M_BOWTIE2	SAR11_PSW_122_05M_BOWTIE2	SAR11_ANE_151_80M_BOWTIE2	SAR11_PON_132_05M_BOWTIE2	SAR11_PSW_124_05M_BOWTIE2	SAR11_IOS_52_05M_BOWTIE2	SAR11_ASE_68_05M_BOWTIE2	SAR11_ION_38_05M_BOWTIE2	SAR11_IOS_64_65M_BOWTIE2	SAR11_ION_38_25M_BOWTIE2	SAR11_ION_36_17M_BOWTIE2	SAR11_ASW_78_05M_BOWTIE2	SAR11_RED_31_05M_BOWTIE2	SAR11_ION_41_05M_BOWTIE2	SAR11_ASE_68_50M_BOWTIE2	SAR11_PSE_109_05M_BOWTIE2	SAR11_ANE_150_05M_BOWTIE2	SAR11_ANW_149_05M_BOWTIE2	SAR11_IOS_64_05M_BOWTIE2	SAR11_PSE_94_05M_BOWTIE2	SAR11_IOS_65_30M_BOWTIE2	SAR11_IOS_58_66M_BOWTIE2	SAR11_RED_34_60M_BOWTIE2	SAR11_ANW_148_05M_BOWTIE2	SAR11_ASE_66_30M_BOWTIE2	SAR11_ANE_150_40M_BOWTIE2	SAR11_ASW_76_05M_BOWTIE2	SAR11_RED_33_05M_BOWTIE2	SAR11_ION_36_05M_BOWTIE2	SAR11_RED_32_05M_BOWTIE2	SAR11_PSE_102_05M_BOWTIE2	SAR11_ANE_152_05M_BOWTIE2	SAR11_ANW_145_05M_BOWTIE2	SAR11_PSW_123_05M_BOWTIE2	SAR11_PON_138_05M_BOWTIE2	SAR11_PSE_109_30M_BOWTIE2	SAR11_PSE_111_05M_BOWTIE2	SAR11_PSE_110_05M_BOWTIE2	SAR11_IOS_62_05M_BOWTIE2	SAR11_PON_138_60M_BOWTIE2	SAR11_ANE_004_05M_BOWTIE2	SAR11_PSW_125_05M_BOWTIE2	SAR11_ANW_142_05M_BOWTIE2	SAR11_PON_137_05M_BOWTIE2	SAR11_MED_18_05M_BOWTIE2	SAR11_ASE_70_05M_BOWTIE2	SAR11_PSE_100_05M_BOWTIE2	SAR11_PSE_93_05M_BOWTIE2	SAR11_ASW_72_100M_BOWTIE2	SAR11_PSE_111_90M_BOWTIE2	SAR11_ION_42_05M_BOWTIE2	SAR11_RED_34_05M_BOWTIE2	SAR11_ASE_66_05M_BOWTIE2	SAR11_ANE_004_40M_BOWTIE2	SAR11_PSE_102_40M_BOWTIE2	SAR11_ION_42_80M_BOWTIE2	SAR11_ION_48_05M_BOWTIE2	SAR11_ION_45_05M_BOWTIE2	SAR11_MED_18_60M_BOWTIE2	SAR11_ASW_72_05M_BOWTIE2	SAR11_PSW_128_40M_BOWTIE2	SAR11_PSE_110_50M_BOWTIE2
SAR11_ION_39_25M_BOWTIE2	0.051954228470950325	0.025852192671528607	0.0348517476000616	0.06896705514257118	0.02148607408143155	0.047929194879877124	0.13323463339810326	0.018791605722720095	0.028369521850775903	0.07341057267586648	0.0	0.12973256187628857	0.03283081048653935	0.17716010716115882	0.07610720126352044	0.13325253215717092	0.17471148329594455	0.06341704090636446	0.07406253062132617	0.01910890340746385	0.051481669286254084	0.015591364331522417	0.02099126275113916	0.058743365992621976	0.03900216842484039	0.028500129031944543	0.07769629132407585	0.04761095333770837	0.055664269341488715	0.039274570894537786	0.04628298599995395	0.17306676048275293	0.030250614091775097	0.026257523621736945	0.056827968347026525	0.04893675566160993	0.03691820013982772	0.05469529653918803	0.11507171632656898	0.02451995000918339	0.020488948715446487	0.03320203636818053	0.08228329584892846	0.14149203933571775	0.02983805623569291	0.17343361721274753	0.0977513556086197	0.07956215036896896	0.15651490733492546	0.09323460251280391	0.024697549883198833	0.09230086409983329	0.09480884110205712	0.18026335056251896	0.0626505000112999	0.05920448884620022	0.14165657461969583	0.0918368325541683	0.15999102506682705	0.2007439796831696	0.07977633131758843	0.1399026249590295	0.030726105677483462	0.02448204961544731	0.03377077371663151	0.08247930175149032	0.08401379607803916	0.03005160265313478	0.10081978520461854	0.06561519755612788	0.14975379557857071	0.06698825896707927	0.12797954842288362	0.09606670567098519
SAR11_PSE_100_50M_BOWTIE2	0.1122205543721918	0.10573800154735657	0.09559661567046873	0.06996937755894395	0.12668907356037384	0.08084855820291703	0.04152742009160493	0.10656683175317938	0.09595987341428891	0.061242779498628	0.12973256187628857	0.0	0.14266340793192644	0.05913318719330973	0.058206726001496234	0.10770679262353866	0.057017085904335185	0.07302120422848724	0.06072013172706292	0.12600630708991345	0.08407429895345653	0.11672207287193437	0.1295204036522446	0.07327154607809039	0.11724404240347497	0.10802359239176751	0.06569006054926563	0.06835539248024103	0.06651350266241729	0.0843760132361856	0.0820860452423765	0.05310938919434327	0.09628622659278152	0.10344957407250255	0.08580989292035524	0.07948610309119197	0.08203523716704397	0.06865371329016923	0.10159288077343753	0.13669786217144653	0.12834773364706442	0.11836073829260063	0.06515796598549561	0.057528878390278315	0.09404980139525188	0.05737163303188153	0.04606051249829346	0.037553612380757495	0.032508684510664576	0.02462117389757501	0.11281892128611037	0.02819434321225922	0.06952393817052716	0.061266582806204894	0.08897578442253651	0.053303613860720245	0.07895921789127003	0.040430757282602814	0.03736846046496711	0.09607751065174752	0.062118707064238055	0.014009958807284173	0.10962537734504085	0.13828166021597144	0.08312826427583253	0.056597013427988396	0.05697149298089832	0.10169614363384127	0.10266447707206272	0.1041121716688832	0.08443605684334787	0.08467290238775849	0.04073386181298455	0.021278325465933334
SAR11_ANW_141_05M_BOWTIE2	0.07690296948276187	0.040750969002854465	0.05218273117261241	0.09251236232907878	0.03314522443599999	0.06923865710374222	0.14802674216036538	0.04773753260998759	0.0506948025205155	0.09584162515860539	0.03283081048653935	0.14266340793192644	0.0	0.18807608411044408	0.09809140608275546	0.14477110343185196	0.1865221001381595	0.08707263671924048	0.09508828994870278	0.04321937637711171	0.0735506140055634	0.04465054458782047	0.04439645965695349	0.07915508111079594	0.06068849650342467	0.05255893561592606	0.09868607537660179	0.07278666291633507	0.07983498253398935	0.06381819820056134	0.0682330342288695	0.18226866171584677	0.05090985097162015	0.0446442096893378	0.07974478335417468	0.07027592835467478	0.06048941364823346	0.07958534819891694	0.12995277707822517	0.030783927725695825	0.0448998841173428	0.05415061313083147	0.10361065694822857	0.15346606782662753	0.04704909501996013	0.18502888674081863	0.11385229850752054	0.10043401754000214	0.16867748283382578	0.11209974730486794	0.04416788126697779	0.11054649821416762	0.1146972536797145	0.19171605254655177	0.0829315016527794	0.08446095155183775	0.15413305503956765	0.11037014501799325	0.1721468161693287	0.20867143042378655	0.10001991557319656	0.1518797625293471	0.052026996803253844	0.02866630538861381	0.058654326297868264	0.10443202698640675	0.1033531216216903	0.05972418303863247	0.11564843168744743	0.08830149008244625	0.1621701535375164	0.08791607860398742	0.14380381175954393	0.11390804228394669
SAR11_PSW_122_05M_BOWTIE2	0.15577675022482285	0.14917777087071948	0.13609445637138284	0.1125320587459302	0.17621957131463295	0.12802105651011841	0.025497740620197606	0.15503443199364353	0.14178601221194143	0.11768696581025362	0.17716010716115882	0.05913318719330973	0.18807608411044408	0.0	0.11543250593526577	0.13997356373169778	0.010831178041677658	0.10872958460367677	0.11223543829672145	0.17571755787274856	0.12725203807206142	0.16611126762999429	0.17964772481856428	0.1192629514776209	0.16074334740570795	0.1514881101740586	0.11645114053355365	0.11997352154478491	0.11955047452258571	0.13453075898639777	0.1260261883609577	0.07838826285330558	0.14244882509334555	0.1488751246061797	0.13461078902942003	0.12661715004825325	0.13098803119694946	0.12138254275167792	0.136995212148868	0.18313395564740098	0.1784470172323399	0.16311690567849224	0.1277778233698068	0.11532758090703776	0.14407980685264066	0.01304134332043927	0.05538899453902302	0.08267662517622565	0.025533020760070912	0.06246211500268173	0.15733972361595483	0.08456737861101182	0.12350408847546901	0.01176674483707607	0.13195239066561004	0.10556828914504379	0.12941973546526542	0.09388683601543035	0.03070687903175673	0.15055003132126565	0.10770576809969346	0.04519130167570762	0.15263862284811414	0.18589227056473745	0.13231863805352995	0.11322600001565397	0.12133958512586462	0.14794720339972722	0.13520633500014034	0.14252848919688244	0.13519738496720846	0.12576979132104615	0.02618540377171019	0.05649591434201606
SAR11_ANE_151_80M_BOWTIE2	0.06689871996139818	0.060163890107248985	0.054375730966494285	0.042545901537141995	0.07738190019986546	0.039140205930949135	0.07914854115701819	0.055468181063530575	0.049687878685051645	0.010385613434404695	0.07610720126352044	0.058206726001496234	0.09809140608275546	0.11543250593526577	0.0	0.09240820334487643	0.11333406295205029	0.04705601775882384	0.02885741277274012	0.07295887421388558	0.04655073219485473	0.06267788577779854	0.07630304778131503	0.0372836286438778	0.06831369130654596	0.05973453126320816	0.03404918302798021	0.045170127815594374	0.018267866553240752	0.03433629808027816	0.04397285827283137	0.09466243732641955	0.050590383917121895	0.056041207805046844	0.049480331581327586	0.03804550603248513	0.03759346885466486	0.019545083495379978	0.08309103250525451	0.08698548109092907	0.07512094845503381	0.06880085718447437	0.056098269508441545	0.053439455503743294	0.04384909444069329	0.11192718289130399	0.05685144729314151	0.04452306685085616	0.09127115735813185	0.04572036009312619	0.06349471210082014	0.033809431903045195	0.0250453436802639	0.11818163081687316	0.052695466276615144	0.03760583956787211	0.06165165745817014	0.03835439564130072	0.09578994915052885	0.12484241930073325	0.040801075052045555	0.06965517421426326	0.06174201625467246	0.08887652144191405	0.03800683939370986	0.016459563304458857	0.050599047499891414	0.05265014439657678	0.0807671979601623	0.06627427578739264	0.0679811126087082	0.052555905932559877	0.0754796177721131	0.04491393768435936
SAR11_PON_132_05M_BOWTIE2	0.09573784987846712	0.09203492394045654	0.08016271320556434	0.06354401054189707	0.13793871255659929	0.07563567716535002	0.10977364460370642	0.11060199267009463	0.09016248803404225	0.09108242593739047	0.13325253215717092	0.10770679262353866	0.14477110343185196	0.13997356373169778	0.09240820334487643	0.0	0.13860156989605998	0.06436678320185107	0.0821624920569779	0.13600642821972697	0.07072597291946625	0.12449225748899984	0.14129973667976825	0.06026400424345302	0.0995485342374487	0.0899624311585352	0.0858002327323305	0.10735158511581067	0.08300730607329165	0.08905003224866825	0.06955759944448714	0.12734911763712708	0.0920186026388573	0.09473276589172663	0.09388857987045696	0.07452680674898349	0.08966942346856055	0.08124698487669213	0.0554749194593791	0.1368603528363609	0.14025739881274313	0.10450952951284154	0.12271856735536812	0.11345567392125	0.10194995551060038	0.13772878349821327	0.07664253833417711	0.10222729744362535	0.12466909671631621	0.09881907428318881	0.10116104678430105	0.09506706111146301	0.0919755785080636	0.14341524805644323	0.06597992004130493	0.09696481308242588	0.1114455545592995	0.08756910449922639	0.12824963313044346	0.1699022806620064	0.060215101615266	0.11194165194088312	0.09076772794093046	0.1440366974654984	0.0909956672348734	0.09381522036484424	0.1176598700489685	0.09838385808155214	0.04774315738278612	0.06232095065334986	0.11740465655906851	0.0589625713385844	0.10684522390278561	0.09660016432794516
SAR11_PSW_124_05M_BOWTIE2	0.153079304092546	0.146986226776885	0.1335695600982133	0.10954923324128141	0.17421194521954197	0.12541965266287847	0.02219193103084316	0.15237624396570904	0.13899849546876109	0.11492795587386384	0.17471148329594455	0.057017085904335185	0.1865221001381595	0.010831178041677658	0.11333406295205029	0.13860156989605998	0.0	0.1061473082424983	0.11001829208197922	0.17307005988524682	0.1246010156032108	0.16326281507624418	0.17731719973071713	0.11613618812982551	0.1579273049522466	0.14898045308383223	0.11417568911721909	0.11686576994089815	0.11655662671516143	0.1315691495386604	0.12314510645868171	0.07840801202518066	0.13964339453534147	0.14587957654721262	0.1321495966085412	0.12381152897861625	0.1283249814138746	0.11848669913833942	0.1348784020458802	0.1807246657753352	0.17596665037819437	0.16049155792025027	0.1251301340645009	0.11381974719382293	0.14153727718828069	0.011661814393945535	0.054694587638527636	0.07998630674974316	0.023892534632869666	0.05903218788649767	0.1547144025316608	0.08159182881656779	0.12142362934182271	0.009325223771348035	0.129064229026559	0.10245854444523828	0.12849175582223615	0.09146932725406398	0.029980170532637462	0.15070717461894445	0.10484404368527445	0.04380937880021807	0.15011918783943579	0.18387528716121437	0.1296412540854408	0.1107253920395026	0.11850746009695445	0.14474668113201627	0.13390891801561888	0.14002663407943639	0.13434817622896145	0.12313229042825824	0.023551643824814117	0.05385310018564293
SAR11_IOS_52_05M_BOWTIE2	0.040716998937307625	0.03379345469400907	0.02446587490252705	0.01572157643987948	0.0699029665262123	0.0252019411017802	0.06903510751349817	0.041493217099185076	0.02742105702551645	0.04509230846322776	0.06341704090636446	0.07302120422848724	0.08707263671924048	0.10872958460367677	0.04705601775882384	0.06436678320185107	0.1061473082424983	0.0	0.03987858058490179	0.0640941390924602	0.021503171029630064	0.052433421464945895	0.07045687847139492	0.02357918178177343	0.040331678835557105	0.03008922205973863	0.043609952531552976	0.041424844820493356	0.03091138827000528	0.029393580984856338	0.01781575470968433	0.11389059014128255	0.02907118656637564	0.03211537215779825	0.03812951393508157	0.0256868665748603	0.0289999434979894	0.03003102702987437	0.055220740827565895	0.07269444521196966	0.06892408955700557	0.044388891352166615	0.06496611399578078	0.09525980144019874	0.04101272019675084	0.10504504955521654	0.03479567560933883	0.045895085809469105	0.09117754930474697	0.04804354010673062	0.038372197491105764	0.04771873896199441	0.06149871641668736	0.11162304847487681	0.025793744816813402	0.03407411260340598	0.0979398579039289	0.046527175365772444	0.09499143446862912	0.15171579052895534	0.024172222989625625	0.07950218389506802	0.03092270416855547	0.07961334490908589	0.02901039568968511	0.04861740087083699	0.06380300846930653	0.030490713016211646	0.0330697736087725	0.02233939694636433	0.10560142839836328	0.020415126525535232	0.06428290600637943	0.04804157889250771
SAR11_ASE_68_05M_BOWTIE2	0.06062981603454376	0.05514969767120359	0.04915574594207983	0.034942712452794455	0.07781924418103925	0.03522618725349502	0.07621952822537292	0.05271045581678069	0.04436707958466923	0.02880883728537198	0.07406253062132617	0.06072013172706292	0.09508828994870278	0.11223543829672145	0.02885741277274012	0.0821624920569779	0.11001829208197922	0.03987858058490179	0.0	0.07234515428331856	0.03955329493621762	0.06259139483981735	0.07723398346709631	0.0337837329596391	0.06268896592686557	0.054325001601500666	0.026491074419511595	0.050768292994248454	0.024726612305237095	0.03501709507898676	0.03681914320950441	0.09204174083670436	0.0455696097911239	0.05140257891314959	0.04279703425187642	0.03364563920030317	0.03284485298581874	0.02509450202014507	0.07412975755550122	0.08376050963736892	0.07619658987300382	0.06387074089335343	0.0662835850801371	0.05819414929637379	0.04435623354497209	0.10888111476705664	0.052428816462815386	0.050727361641734525	0.09047470430389404	0.05049665801887038	0.058222160112427424	0.03789750220594956	0.03355672537170307	0.11501362987630248	0.04602749876532242	0.04273159581752861	0.0617597224541806	0.04158501383390578	0.0948076940100413	0.12503507747796938	0.03410535274289528	0.06899484089997632	0.055074685944917046	0.08720702187899221	0.03322735436048485	0.029047994463090143	0.0605988892622773	0.04683577735422506	0.06977527806236306	0.05723063369935544	0.06823746985637458	0.04489135561809199	0.07255970249211263	0.04884837503898387
SAR11_ION_38_05M_BOWTIE2	0.05756436125494768	0.03208744317956813	0.039832458472315646	0.07060306437018926	0.021090351629321602	0.05046323016484833	0.13156122703658502	0.02305380205959595	0.03388661003591964	0.07021018906366139	0.01910890340746385	0.12600630708991345	0.04321937637711171	0.17571755787274856	0.07295887421388558	0.13600642821972697	0.17307005988524682	0.0640941390924602	0.07234515428331856	0.0	0.054554482016837214	0.014032415966367395	0.011635054888085583	0.0605775745211643	0.0441881582120669	0.034778572394488005	0.07574377042447622	0.041223717038576524	0.05333883887691182	0.03888695412525778	0.05008922002909144	0.16918168517986298	0.034581057360131395	0.03164745820807435	0.058360271723562285	0.050588070685649744	0.03904013501339765	0.05351938791145927	0.11743914943745704	0.03126704136754099	0.011282160461995261	0.03904227344069122	0.07244439608179887	0.1381942382430701	0.02952592948999566	0.17123565907216132	0.09684173291540965	0.07403609311144199	0.15369860482919173	0.08830582677430476	0.0314254875154969	0.08845497888913834	0.09190127416731275	0.17828814639798107	0.0664641591344729	0.054199227663991656	0.13862364869941657	0.08827326925540413	0.15730862464384054	0.1960324057359557	0.08026154261364249	0.13658134910927144	0.03764462761763343	0.029173956846397897	0.035542011749966185	0.07917589186417173	0.0740901047459076	0.03496853494698926	0.10460549640667027	0.06947157713780383	0.1472690874432957	0.06833881612210502	0.12664780043738066	0.0919095639201083
SAR11_IOS_64_65M_BOWTIE2	0.03570317904055609	0.025042977970759828	0.02062774778164278	0.017956771578043318	0.059964349952120743	0.019766613140422495	0.08574841265870847	0.0326663480749686	0.01886359029124074	0.045145835709467175	0.051481669286254084	0.08407429895345653	0.0735506140055634	0.12725203807206142	0.04655073219485473	0.07072597291946625	0.1246010156032108	0.021503171029630064	0.03955329493621762	0.054554482016837214	0.0	0.04252105156070374	0.06035055667497313	0.02128496064848351	0.03378557869913257	0.0252242267425713	0.04315417202827254	0.04366185734421113	0.02934338473117659	0.02364542191861929	0.012521115708353903	0.12757778081234017	0.01969779677547645	0.022808431026846265	0.03335594510314688	0.020179214039513726	0.022558200844812748	0.027924196366657772	0.058759851011091935	0.06055515423960678	0.05953248626333829	0.03532591214804526	0.06975218397173177	0.10040837749820009	0.03321186053685887	0.12390239223402932	0.05195047957957466	0.05467042215929374	0.10822526492580076	0.05829619031211741	0.02824164565507159	0.05254671341841788	0.06285857035641174	0.12978890926932318	0.022554257651022258	0.03919356102474192	0.10233674460005016	0.05253813812134345	0.11195246608078058	0.1601400243808193	0.026269418698792624	0.09199676070253393	0.025399000412138717	0.06702741460468575	0.022055866595764306	0.04853013644623527	0.06798975031676646	0.02259216391060237	0.0422827827037866	0.025003292873404526	0.11070069436176455	0.022599232758915178	0.08052933414082442	0.058290248595565974
SAR11_ION_38_25M_BOWTIE2	0.0470637723576105	0.025480782343310637	0.030399066376788242	0.05676141741260854	0.024000642964174035	0.03882436422046831	0.12108646396638645	0.014053090582961891	0.02359310181379093	0.06009061300833696	0.015591364331522417	0.11672207287193437	0.04465054458782047	0.16611126762999429	0.06267788577779854	0.12449225748899984	0.16326281507624418	0.052433421464945895	0.06259139483981735	0.014032415966367395	0.04252105156070374	0.0	0.015399669971839614	0.048361394219678444	0.03579089353131948	0.025321785329475155	0.06560135737297856	0.03617496592621128	0.04261843457838843	0.028472409419040723	0.0371542347355478	0.1618080054794706	0.024563080925985692	0.022810272548265953	0.04792109097880315	0.03937769698665816	0.028336363709680068	0.04246743621571958	0.10628381591270242	0.030695595605374715	0.01479756619693573	0.03176397854673896	0.06854943698580351	0.12995227565612433	0.023340280486231935	0.16201385267023338	0.08651115058254344	0.06623311279383526	0.14436876259294873	0.0795714097584117	0.023677752331019652	0.07796677178274802	0.08246541515810313	0.16875859416617045	0.05298008851486424	0.04537808362661755	0.13052727810342313	0.07869355543282652	0.14807051893969825	0.1905172082333504	0.06754618611051988	0.1275498117358279	0.02824089218501169	0.02950222672146563	0.025825465491571498	0.06871659635891703	0.07001008277205933	0.022568714820292435	0.0930151676114066	0.05761291717525929	0.1389201772030899	0.055986231779029616	0.11608651480146459	0.08218794221391323
SAR11_ION_36_17M_BOWTIE2	0.06275714764805085	0.037220594295637066	0.04506740704594703	0.0768408892410789	0.020898581886498402	0.05580700600196309	0.13621361123671816	0.026880610971148133	0.03880556890686937	0.0738646439745313	0.02099126275113916	0.1295204036522446	0.04439645965695349	0.17964772481856428	0.07630304778131503	0.14129973667976825	0.17731719973071713	0.07045687847139492	0.07723398346709631	0.011635054888085583	0.06035055667497313	0.015399669971839614	0.0	0.06626958584013753	0.04900447822386278	0.039856794379742544	0.08069084412234895	0.042408093892267185	0.05823094537081819	0.04361928548651339	0.05579406394247244	0.17275918941941404	0.039886887639718815	0.036242926069572357	0.06445951586714738	0.056331142218762675	0.04265490671214511	0.05791240723800983	0.12407846301808856	0.032965665958682666	0.009028268490499314	0.04314235319796855	0.07320903177511617	0.14166077292525514	0.032625469977517696	0.17585623631628533	0.10158857437825475	0.07646523073335032	0.15781057953020583	0.09166776994491244	0.0367507762488799	0.09215090411285598	0.09554174962308348	0.1828961785919313	0.07222821037106963	0.05654933722328559	0.14218462585333658	0.09196415379795897	0.16168178533312616	0.19907750971187343	0.08659570483269341	0.1406612217524864	0.04344105441617152	0.02821094781217859	0.040105596863907245	0.08342091159360454	0.07500924232580541	0.04085354543681308	0.11123904984124477	0.07637037650386125	0.15010369527947187	0.07478354727114744	0.13158890702366322	0.09535290363253202
SAR11_ASW_78_05M_BOWTIE2	0.04144110821310698	0.033945490440386195	0.027253565876391384	0.019414693671537364	0.06535886760633614	0.020121896449678656	0.0791241533864846	0.03864031267171797	0.025615164572413085	0.03550155955460699	0.058743365992621976	0.07327154607809039	0.07915508111079594	0.1192629514776209	0.0372836286438778	0.06026400424345302	0.11613618812982551	0.02357918178177343	0.0337837329596391	0.0605775745211643	0.02128496064848351	0.048361394219678444	0.06626958584013753	0.0	0.040199014573256475	0.03164741219463396	0.037342440354186546	0.04251322506391331	0.023163199175867066	0.022988102362715646	0.017331368408005088	0.11383362747282155	0.027476327125385724	0.031311142277492765	0.03578559794890657	0.020296673314635916	0.02514925918770783	0.022341969683762675	0.05140454741199241	0.06812164815069333	0.06446230649143925	0.04256255173526513	0.06476472525880783	0.0862979644198455	0.03487554739068777	0.1154060844927256	0.04866027337434853	0.049201023255350695	0.0988580313805496	0.05177085393402325	0.03738933606203243	0.04531284923168444	0.05076245902533927	0.12137856353219911	0.023563556623292903	0.0367170141902885	0.08731954345067927	0.04508175246402135	0.10308640414570103	0.1487450010200938	0.02299110857691411	0.0822325366255815	0.03262104535534838	0.07327884361777193	0.024749669046055023	0.039088341260158255	0.061871089215630004	0.030433152958308063	0.04380289450899877	0.030557718617659324	0.09518451537440564	0.022581210272185626	0.07439080621841576	0.05067338409146804
SAR11_RED_31_05M_BOWTIE2	0.021630040928909633	0.02499380338458934	0.02530020536363098	0.044690739276755376	0.04889002912286167	0.034228707747956166	0.11679104798090623	0.029957074388574423	0.024438777957435764	0.06535275232753868	0.03900216842484039	0.11724404240347497	0.06068849650342467	0.16074334740570795	0.06831369130654596	0.0995485342374487	0.1579273049522466	0.040331678835557105	0.06268896592686557	0.0441881582120669	0.03378557869913257	0.03579089353131948	0.04900447822386278	0.040199014573256475	0.0	0.023263497387045917	0.06515542757071058	0.05160486309439116	0.046759559059802114	0.03328869577563376	0.029875764105822378	0.1589950060994636	0.026018164163614244	0.023891773019863338	0.03820840775823209	0.03459968810563607	0.03227931683048746	0.04439968794383575	0.08378567752734545	0.03505082391794523	0.048268668115012514	0.011450380252013281	0.0836738157269935	0.13038892230525345	0.03599609811204485	0.15687557759323945	0.07877382653053511	0.07515693815295166	0.1417605053322034	0.08497809601004402	0.0243010364569215	0.08227118883887752	0.08616905967364719	0.1633201524290936	0.038434699195903144	0.05473665196427291	0.13004619268522322	0.07981903503734189	0.1456804416011469	0.19057669067886052	0.054907996980228524	0.12589935754689585	0.0241981668544754	0.04440473758390284	0.032320157948145356	0.0739008800825075	0.08411108653565202	0.026009499108812006	0.06614032107793777	0.03766290835401587	0.13805273403001217	0.041257480204994534	0.11167222072447713	0.08603404387237767
SAR11_ION_41_05M_BOWTIE2	0.031947520947175345	0.014758438544363206	0.01384025806096667	0.03595568768010682	0.0397974481344151	0.025716581494255264	0.10738969216401795	0.01892259333866786	0.014763409161413055	0.05731974563690201	0.028500129031944543	0.10802359239176751	0.05255893561592606	0.1514881101740586	0.05973453126320816	0.0899624311585352	0.14898045308383223	0.03008922205973863	0.054325001601500666	0.034778572394488005	0.0252242267425713	0.025321785329475155	0.039856794379742544	0.03164741219463396	0.023263497387045917	0.0	0.05787835012684028	0.042863900855028336	0.0373896835953218	0.02461384792511012	0.019882025335620668	0.15045037006251594	0.016453816860777626	0.014064101892635628	0.03931540815920831	0.026548069664855123	0.022793779566689265	0.036530343779273444	0.07655555121129332	0.03960314794880626	0.03924355249394096	0.02243585643855872	0.07546601683911469	0.12181492909321667	0.02664491361151866	0.14777868269458727	0.06807733593627407	0.06582199462866745	0.13247468747611502	0.07512345862529601	0.014569102654470978	0.07352632361353417	0.07725467943942055	0.15470068250400038	0.030232333379841214	0.044826050166707154	0.12135478762174146	0.0715299099515263	0.1361618089605251	0.18208072003107512	0.0473039417122052	0.11744273480529055	0.010348495787082745	0.04532115407126269	0.021757965739840013	0.06536741179363992	0.07605839318693097	0.015029310485601854	0.05373638851717	0.025677161024273865	0.1298080327562532	0.03108620280798513	0.10264226240368379	0.07655068928202335
SAR11_ASE_68_50M_BOWTIE2	0.06330032847394373	0.058308529472289594	0.052593127172483434	0.03861334619691015	0.08071623275769524	0.038463852742675275	0.08067093051233132	0.056098619484295176	0.047899657066765466	0.03303615595330667	0.07769629132407585	0.06569006054926563	0.09868607537660179	0.11645114053355365	0.03404918302798021	0.0858002327323305	0.11417568911721909	0.043609952531552976	0.026491074419511595	0.07574377042447622	0.04315417202827254	0.06560135737297856	0.08069084412234895	0.037342440354186546	0.06515542757071058	0.05787835012684028	0.0	0.054157223914080066	0.02841220552978596	0.03824955435662747	0.04086259698686545	0.09680724474548397	0.049500257866854525	0.054500483554178025	0.045568398356279016	0.03694800902903583	0.0364002699391921	0.028782168405333985	0.0775003539946355	0.08712469921609556	0.07937566852903766	0.06700167623406228	0.06923346214976123	0.06283929972082203	0.04830358982947747	0.11317610656060761	0.05684153530000713	0.05479208848240802	0.09558253301185715	0.0545397506127141	0.06099911597777585	0.04235470882957004	0.03903121308863722	0.1194273266970648	0.049038088717741735	0.04671837892407993	0.06634431312998379	0.044860136096953496	0.09961485300520245	0.1298984144833839	0.03768329478513843	0.0739940458042494	0.05872135016583402	0.09027226340017236	0.03741804463673715	0.032875859778930705	0.06398672095042368	0.05042797639888075	0.07275248989986172	0.061210171093547316	0.07254083053165827	0.04791451182281603	0.07674601927751545	0.05265371671787755
SAR11_PSE_109_05M_BOWTIE2	0.05704675308337026	0.04175595047805025	0.03949119112550581	0.046093202786643306	0.042398330869345524	0.040501158670970705	0.07901281202874633	0.03678895698297924	0.036697903628817974	0.043284127851491605	0.04761095333770837	0.06835539248024103	0.07278666291633507	0.11997352154478491	0.045170127815594374	0.10735158511581067	0.11686576994089815	0.041424844820493356	0.050768292994248454	0.041223717038576524	0.04366185734421113	0.03617496592621128	0.042408093892267185	0.04251322506391331	0.05160486309439116	0.042863900855028336	0.054157223914080066	0.0	0.03515848210190442	0.03316160956374081	0.039299719132808164	0.11736956890516614	0.037193181498727634	0.03857238356400128	0.04976939599198005	0.04022504854735254	0.03398729516772858	0.035747722458959186	0.09328733149684776	0.06040567249465478	0.04194539443617429	0.050534340976739256	0.021393418300478695	0.09963849786318957	0.035135307128377424	0.11584283828886965	0.053964657911716674	0.01868726904879381	0.09518600848407766	0.03145710197739249	0.04446346357928954	0.0428618740774932	0.06391912932404042	0.12209300620525299	0.05215232362666011	0.012216970867218513	0.10605718323030966	0.04394884650733444	0.09811237607444956	0.15127477720512905	0.05144429361148739	0.08001919937330249	0.04534682562831549	0.06072771022415713	0.032684662484050886	0.050242941124320706	0.026367798140001675	0.038994999657510854	0.08268875749508264	0.059527047848630166	0.11377412449336832	0.05076531220059277	0.07494024325589377	0.03650754610055296
