bins	DB_D_01	DB_D_02	DB_D_03	DB_D_04	DB_D_05	DB_D_06	DB_D_07	DB_D_08	DB_D_09	DB_D_10	DB_D_11	DB_D_12	DB_D_13	DB_D_14	DB_D_15	DB_R01_CDI_C_01_PRE	DB_R01_CDI_C_02_PRE	DB_R01_CDI_C_03_POST	DB_R01_CDI_C_04_POST	DB_R01_CDI_C_05_POST	DB_R01_CDI_C_06_POST	DB_R01_CDI_C_07_POST	DB_R02_CDI_C_01_PRE	DB_R02_CDI_C_02_PRE	DB_R02_CDI_C_03_POST	DB_R02_CDI_C_04_POST	DB_R02_CDI_C_05_POST	DB_R02_CDI_C_06_POST	DB_R03_CDI_P_01_PRE	DB_R03_CDI_P_02_PRE	DB_R03_CDI_P_03_POST	DB_R03_CDI_P_04_POST	DB_R03_CDI_P_05_POST	DB_R03_CDI_P_06_POST	DB_R03_CDI_P_07_POST	DB_R03_CDI_P_08_POST	DB_R04_CDI_P_01_PRE	DB_R04_CDI_P_02_PRE	DB_R04_CDI_P_03_POST	DB_R04_CDI_P_04_POST	DB_R04_CDI_P_05_POST	DB_R04_CDI_P_06_POST	DB_R04_CDI_P_07_POST	DB_R04_CDI_P_08_POST	DB_R04_CDI_P_09_POST	DB_R05_UC_P_01_PRE	DB_R05_UC_P_02_POST	DB_R05_UC_P_03_POST	DB_R05_UC_P_04_POST	DB_R05_UC_P_05_POST	DB_R05_UC_P_06_POST	DB_R06_UC_C_01_PRE	DB_R06_UC_C_02_POST	DB_R06_UC_C_03_POST
DB_MAG_00014	3.53770748052	2.60393248516	5.13238310425	15.073129871	4.27330841759	1.21925280718	5.36971325366	6.20316098018	3.32911421056	1.54387173139	7.34283706659	26.2581971988	5.55111178867	8.46555788484	9.09402421496	0.00855585638783	0.169356293634	0.0128480976001	0.321171816801	0.046098237901	0.00589829501994	0.4720073975	0.0	0.404654660152	0.0457147821525	0.00120628787541	0.0377670626158	0.0026575613679	0.140533868929	0.47353223325	25.8966397027	11.484310269	0.051931292186	7.97382115651	0.0893005860349	5.61261150008	0.0887550270316	0.065828900181	10.9864658761	3.56735639882	7.63429106288	2.4423508234	3.47293807656	1.55474962537	3.78008246961	0.00327734835024	0.42010406563	0.0823940553707	0.216156535158	1.37948305372	2.28993049199	0.0185729720949	0.00404326126451	0.0387293634568
DB_MAG_00015	8.66611296264	14.0688982716	9.06153340007	22.5984545625	6.61260347753	1.84860836266	6.42531379095	9.32617002128	5.39534643096	2.82603253058	5.09308576122	5.29585472565	12.6968060069	25.4437224624	10.0780049258	0.713347681002	1.01152150993	0.151749043002	0.318200471256	0.408981509606	0.0791963949378	0.450410753456	0.000633439280671	0.329354754758	0.26798409878	0.00108028404456	0.0362449326611	0.0223906405313	0.0964283284148	0.187421565416	13.5608543644	1.88691355132	3.37175555277	0.143039779005	7.23542826598	6.5248809057	0.253029530336	0.0842702225315	22.2059340564	38.4034860906	5.78246902426	6.18765726375	1.21392430015	2.80629770524	0.506599553436	0.00133878058379	5.81584313714	16.3801084633	3.38636955114	0.293835506411	3.48641542814	0.0210462480823	0.00451860368377	0.058347614361
DB_MAG_00016	2.03102880733	0.987253398514	1.47745742127	0.600408112158	1.6620448552	1.99551752687	1.88715832152	0.891695546045	1.79956751157	2.96845795783	0.468825744393	0.318098955296	1.30186349953	0.995870792415	0.943249938226	3.31752573197	2.18377378056	3.15378334539	16.2079200991	1.99504380826	2.35971906344	3.860034003	0.000111407191858	0.0243477085112	3.10723323096	0.00905683337912	0.044281978268	0.0153418177369	0.0920580479079	0.0367062892216	1.15791064858	1.00650351385	0.545259647791	0.812742126154	0.466468101598	0.715731219199	0.537476855632	0.0856707022414	2.87726402981	1.99789849853	2.0011245461	2.76627675737	11.4278507505	5.65715150854	4.3723175981	0.00640543743272	1.78926187022	0.759849419373	5.5526958398	1.79657618086	0.865917635806	0.00727812710228	0.00155113090202	0.0181155711547
DB_MAG_00017	2.37636315708	0.908808559822	0.75035992619	5.63916605271	2.98971185627	0.238273841308	0.494226310773	2.59490020075	2.0015748883	0.499222018696	1.40617991578	18.7176576747	1.88653166337	5.33003305238	0.581041183667	0.000204127153643	0.0223688212671	8.78693045483e-05	0.149120293078	0.017109505431	0.0	0.225237416102	0.0	0.207066043921	0.0356918355898	0.000407578389558	0.0293240146809	0.00232448106416	0.0341243823802	0.000692139752749	0.000105443165458	8.78693045483e-05	0.0	0.0	0.0	0.0	0.00139982561323	0.000747565006387	0.0	0.0	0.0	0.0	0.000174386773642	0.0	0.0	0.0	0.0	0.0	0.0	0.000108146836367	0.0	0.0	0.0	0.00114635646549
DB_MAG_00018	1.07802867792	1.11099068255	3.51942817938	3.57162540186	1.5728790876	1.17667433623	1.19831818792	0.454388859236	0.558748322871	0.702821187853	1.91715631125	9.57220372224	1.61511114471	10.5524697383	7.96628476834	0.17546860877	0.195742546438	1.72952322704	11.6318576102	0.0898980689177	0.0468484642632	0.213593744887	0.0	0.0751934975349	0.0255826366218	0.00227152959815	0.0256847595372	0.00319571377147	0.0545353294508	0.171029929349	9.9479223911	2.8411272113	4.89648403779	9.17350570478	7.31808579905	14.1043583352	0.0782024561407	0.0419640549907	2.56061079659	3.39444440056	23.5934791415	6.92858335769	1.59959805323	1.31700701996	0.158959113596	0.00459271011649	0.46656236212	9.20960474482	0.207584855115	0.470191393013	0.476699613061	0.0020345592973	0.00102912816369	0.0307209426453
DB_MAG_00019	6.45009838365	1.33594277498	2.15020333695	2.97752058173	4.33891493206	0.88316237084	2.64324032695	2.10727062986	2.03424416201	6.08461369734	2.44847823091	13.6232455719	3.99882229214	12.2307041738	5.78968368676	101.126850827	1.42079405182	65.8961938477	11.005770554	7.89695378033	1.68907010955	4.63326627835	0.0	0.110720627424	0.0384991411206	0.000482130857501	0.0736850403751	0.021193914747	0.18459390799	0.187808471238	8.06093940972	1.38192003921	2.70606267487	2.78652757987	2.86271015462	1.51394881261	0.115885702273	0.0373466392154	8.66867205931	2.30562269694	7.08969940026	3.18532917095	2.33309772026	1.98263792616	0.408598661725	0.00521495045422	4.27400531685	9.7116718035	1.13863863193	1.15298135457	3.1554005896	0.0106390566753	0.000161961645123	0.0196584968994
DB_MAG_00020	2.00954755969	0.70397344395	2.29181955612	3.41695010968	5.98481679209	1.32400202328	2.01763304685	2.1216066818	2.88504856545	1.19015665154	6.46709381807	24.5577111196	3.32362480666	0.0153484192395	0.032690834209	0.00133792529583	0.072832412999	21.5897999988	59.6223523611	3.61764749886	0.52806634938	6.32377505665	0.00152223620382	0.14176023602	0.183827370393	0.144487018814	0.0961412171714	0.133996258393	0.21724812673	0.0159389144629	0.0233444567142	0.0184126278756	0.024623809977	0.023894842828	0.0357811455989	0.0340704602457	0.0881620509889	0.0456040575139	6.73324386243	5.39106349941	9.17764388268	9.2743880098	0.892903584386	4.1670955052	0.368134458468	0.000287448618162	1.01984700603	3.89443823531	0.657811997144	1.68632925568	3.59167780543	0.0182642878357	0.000383264824215	0.0140591978624
DB_MAG_00021	0.634308570845	0.601399794048	0.0824932129392	2.1141499366	0.33863918368	0.166638468805	0.341926929525	1.85433665523	3.69370688408	0.58911380986	1.66418151026	21.3296947312	1.6152234411	6.88334936129	1.19260648664	0.142305473052	0.120637941159	0.0284128915857	0.0705850914445	0.0201264648562	0.0111595448627	0.219006833868	0.0	0.115799937023	0.0710950358714	0.00493229960086	0.0498499612776	0.00585959507417	0.0558995089487	0.0519847152839	0.198367020417	0.0607470447563	4.94648170685	4.13408951261	1.61295762661	0.183266129375	0.0836622043693	0.0319743325702	5.72202990562	0.0654145000553	0.941860888658	0.102279941789	0.162502404194	0.962243687395	0.341380900913	0.00281150268504	4.39047956222	2.29665931934	0.256684510183	0.418318511017	1.35029267338	0.00971685829298	0.00030705599006	0.0148234513161
DB_MAG_00022	33.9307689048	24.65815403	13.5034239422	10.4629467616	12.5438099977	26.4032909295	18.7995817244	13.2981164099	16.4211964541	22.3514212332	6.60580020798	3.21308279299	8.86616306597	10.8689140698	8.48257278854	0.244670211422	9.98273872627	16.7755824414	48.5489647548	25.1450918245	30.8058648581	36.4670162671	0.160823846133	0.273261375734	480.648335766	6.55871551823	97.168693232	45.4557955017	1.15647384015	0.313680431311	16.5819936752	13.4815370371	1.99499261811	9.35302436041	1.87466470266	3.64522063718	3.21632879745	0.893055477951	32.7889054597	8.91236800451	20.48727492	11.8761122047	47.9051166195	78.0994696368	43.5778330445	0.554695512706	22.1037405176	0.821213254168	19.5436599975	46.029101915	18.4722325243	0.168235356324	40.6337879965	30.8069047345
DB_MAG_00023	0.00205313821543	0.00249559972274	0.0307556989432	0.000147000412769	0.0	0.0	0.0	0.0	0.0	0.00782217428213	0.0	0.00249024540307	0.122037600953	29.1982558547	15.1418330075	0.102763510409	0.895975790687	0.00234665228464	0.118041331454	0.0215487028917	0.133098165123	0.289617097998	0.0612076619341	0.160242618827	0.0937054617955	0.00161018995179	0.0442101307622	0.149268210528	1.80866679387	0.0774711645548	6.18054473875	0.14396938108	0.77201355519	0.206721034104	0.431695917477	0.47404469202	3.09000952095	0.0891742470853	0.0116354234001	0.0724011105833	0.0188939338479	0.0412930000545	0.4905817517	0.189338478672	0.88194893342	41.605285395	0.0516205091861	0.00117356952049	0.0339678039891	0.00171484256353	0.00381032858	0.0517937944409	0.00176303144057	0.0523170574996
DB_MAG_00024	9.70259599133	4.40205514479	11.2534758293	10.9600768173	6.28210672325	3.41771410843	3.3481568989	2.61119688957	0.832064674881	0.99982669585	2.83377183542	2.05549893413	4.74044280029	4.98601641901	1.28876599255	0.000820655758006	1.26692475553	0.000973320661491	0.626046336091	0.154445120407	0.0	0.73893515247	0.0	1.82758890683	24.743597329	0.013571778877	0.243776366228	0.048472744892	5.18502756977	0.251364074017	1.93575362899	5.7829779943	23.6606576974	28.3153332894	0.22646495243	33.6575598448	0.823499059931	0.446579241439	10.4783378003	5.85238679783	16.047498769	9.44323764913	80.3155255948	10.2104190848	13.9515321692	0.0878173734626	1.82241992218	74.5563148396	15.4609562785	47.597714875	2.04245886156	0.0192688661551	0.00276434861719	0.304582207593
DB_MAG_00025	0.424519417912	0.452160698976	0.670291911478	1.31325577897	1.72468730025	0.181944569377	0.533346812743	1.54816089639	0.849059532556	1.00529915931	0.84426107494	5.39008164861	0.624232529371	2.569820026	1.3244682333	14.4662679096	3.51274003233	7.31302453279	10.867742313	3.32209766151	1.29801741232	15.2549439318	0.0	0.192140893796	2.97225205117	0.067706969306	0.315272914267	1.1943956435	0.307337309759	0.0904431249836	1.85103845851	5.43668511595	8.28554524345	1.90160813604	3.5435781624	5.36250245774	0.174378719939	0.0487041855956	5.37975756167	0.280550962915	2.06234213767	0.96603427538	0.340936065408	4.15612062055	0.228287337501	0.000940905259119	6.67527703769	18.8589657047	0.619210387849	0.117700720485	4.55078699322	0.0240527862179	0.000720405464892	0.0197132388236
DB_MAG_00026	3.64484506764	0.958544146192	2.514231026	11.2412371007	0.903798589896	0.21810575277	0.66151095759	3.18960720448	0.628533472431	0.431387819111	1.81305365572	2.64456825732	2.4305472815	0.0110864496017	0.0273767085176	0.000408758435556	0.0804939688479	0.0739852768356	91.7630941666	0.0389230113593	1.14415023445	8.13082684308	0.0	0.260093329433	0.0195036167822	8.30992423932e-05	0.0102470349573	0.00079281169094	0.0594833360752	0.0152352354263	0.00617517208	0.000332396969573	0.000665355420513	0.0	0.0173211387067	0.0123525900855	0.316493009838	0.0931840092352	24.924573962	4.05047156013	89.1173187243	11.4518773972	1.58654028095	10.6997147113	1.14354720346	0.00033745030188	2.5591074243	29.5207318573	0.41326432353	1.15008003917	9.63737961138	0.0642632269569	0.00151993006188	0.0161341670957
DB_MAG_00027	0.989468540608	0.716008741695	0.684051408758	0.105087907515	1.68978782537	0.269204378799	4.14222183461	4.60701009284	2.18592806442	1.24020326749	0.421641209601	5.11346376192	0.802926146402	0.606638801659	2.1355004383	0.382587662231	0.528495796202	0.851029194773	2.57779159343	3.46365963565	1.06849648877	0.799358480669	0.000193020110643	0.0470189935636	0.0629989425576	0.0022123567499	0.0265114083863	0.0251288457333	0.027316193233	0.00611604420353	0.275203713168	0.0515020619806	0.305147480831	0.225666801118	0.0470799135321	0.0658471113995	0.129475132789	0.00963561522435	0.116839048802	0.0758835158902	0.912971015562	0.185412489107	0.224221074077	9.77483178073	0.0480427696654	0.00295942794226	12.1576486944	0.227735194364	0.771498817191	0.0549462846194	0.0543242596781	0.000385398958461	0.00221331864414	0.00342722917387
DB_MAG_00028	1.90458325231	1.2256858818	0.465258880616	1.51226476518	1.59480343718	0.37872037541	0.51381053061	0.655141548598	0.680031922699	1.70201696791	1.15677298346	6.69579550977	1.26479944478	1.1732689925	0.187990509066	0.0138334446004	0.140277800141	1.83317376113	1.11332681833	1.20081243515	0.440023764492	0.759658659982	0.00012427227436	0.0711919114851	0.170766206694	0.00912513557445	0.0858808117415	0.103667848698	0.0394215600423	0.0196895174892	0.549970459531	0.19474497554	0.545829013736	0.347869060786	0.0924610493121	0.166379932133	0.0428202622434	0.025862257602	4.44522007959	2.19747937844	1.8131981284	2.20523132603	2.2164125278	0.841278708031	0.477832262156	0.00145617379292	3.13388046163	5.07910405057	0.228990450852	1.13294202017	3.5111615907	0.0157317964858	0.000718797440734	0.00983980436819
DB_MAG_00029	0.00226660955233	0.00319267013342	0.0184411670186	9.11398945868e-05	0.000501665680639	0.000299176610491	0.000381995036442	0.000821447832515	0.000482645180899	0.00126803331599	7.44969573144e-05	0.00106712928749	0.0190874677494	15.023473278	17.7315082107	0.4568038507	0.350376229447	19.5804957456	1.28970717544	0.00835435825032	0.140712864555	0.058901336309	0.000238945027982	0.0659092016819	0.0217158630572	0.000703362229963	0.015289707968	0.00632907128844	0.116945165088	0.237752680404	11.9961019863	6.05607164071	7.42595933655	10.7707118382	1.16649792577	2.36437729856	0.101401057936	0.0770805751958	0.00714893407931	0.00671225510611	0.00432201230547	0.0037204890012	0.0412550676753	0.0141385714733	0.00469568587328	0.0146426147164	0.0175678090722	0.0290129985303	0.00367610783514	0.000767160156174	0.00129616780519	0.00745246955432	0.00119314009826	0.0595135586444
DB_MAG_00030	233.585725643	298.962773639	165.463056717	43.1192120691	144.376380143	266.206553318	266.5541295	300.331797407	138.74965302	171.719485657	0.0331919990157	0.0588700791209	6.14835699423	0.0976428087256	1.49842979525	60.5536069308	13.6411502153	77.6455210006	152.139622688	56.1002420345	55.5202405907	202.000038137	0.00833386679888	1.16885705348	0.234771601836	0.0155222582255	0.331968115559	0.0735946361061	3.96870759233	0.246639507595	0.0938286436037	0.072641208329	0.103050560275	0.143061837964	0.107767757706	0.0377734464916	23.7988358193	3.78111295894	0.385245205734	0.149655018049	0.27580213922	0.130117466842	0.227276751481	0.255569493762	0.166045803578	0.0554776922871	75.4059663694	70.6048518578	221.662181016	105.972702455	2.02319508177	0.0964868910491	0.010290209795	0.160638052029
DB_MAG_00031	1.90557347761	3.32109096082	2.39319382977	1.49675015593	1.94350921485	0.821935005108	1.88415156389	2.01257511596	1.54498751093	3.67136585963	1.00077093026	2.21987030466	1.87988259976	2.19645640663	1.475006441	2.72234623423	0.47374410487	4.4800209693	1.65006381313	0.746909067035	0.610567812518	0.508732401652	0.000274550647134	0.05008360863	0.0270571652248	0.000363580657708	0.0109596440391	0.0022416662439	0.0191901949608	0.0429825948816	1.99091993367	1.89814320204	1.84381500061	0.930359134131	0.922143007066	0.681281017509	0.103940796535	0.038345076342	4.09221270911	1.85308506395	1.99858049357	2.81627190064	0.745105587603	1.28592112239	1.28588133245	0.000898258095514	2.8053470728	0.483633399285	1.91690814192	1.96661523816	1.58742548089	0.00988133642501	0.00104896252682	0.00732532958512
DB_MAG_00032	385.488886368	351.63499114	151.120966083	119.56634693	235.099233556	305.536651302	0.0170781211616	0.0317634928443	0.0157307033988	0.0858158061679	0.0167230275634	0.0369827417672	8.19432682404	82.0843566736	69.4460847653	0.205099896436	1.27083610008	0.0213210051828	0.728003433521	0.103553386869	0.00655013744915	0.868885536177	0.0	0.478265478918	0.0877844952342	0.00171562075548	0.0393806210091	0.00435288894006	0.261136288115	1.09169223474	170.397418133	108.945261438	69.6418627424	135.297453871	27.578719349	7.68160016689	3.2484412645	1.8544663422	1.24542610377	0.0678724649708	0.147276637292	0.123279605715	0.294238649117	0.13198766349	0.0448079103226	0.235769609802	0.11444729368	0.112996710682	0.459292765267	349.75514159	90.8886676124	0.226099436467	0.0156058791644	0.397914580326
DB_MAG_00033	0.0105419219451	0.0270129324414	0.125117087306	0.000446463744518	0.000726910508406	0.00056495797363	0.0	0.000405819285983	0.00217166468447	76.040254897	167.417009018	244.497951519	131.71540969	206.418101103	202.274421692	0.00686828819297	1.84578273098	0.00465066400539	0.764091746424	0.0603088728729	6.81576304656e-05	0.665903801445	0.0	0.688175714123	71.8624453957	0.00408695663049	0.369813298116	0.0147079789449	0.860682364182	2.63596790714	100.47556205	134.114685218	19.8333270803	84.9410592821	218.908904513	385.024595525	2.68947289765	0.556661189044	213.65382802	51.4897025701	57.3355393895	58.4443474188	66.5959668816	181.017693783	21.6929498748	0.0766541981974	0.0593124583394	0.295435502247	0.0270082426962	0.0015297948893	0.00253558891319	0.0190494324158	0.00473539206895	0.445543929156
DB_MAG_00034	26.655709658	17.7200101585	12.8915953351	4.08976315804	34.7572160701	73.0735746638	23.2544051362	23.8663416934	19.4696523285	33.0493628124	11.9924955283	7.95180979561	41.0218399604	26.4056763142	21.1796980598	20.1208736276	137.457854993	22.4566516909	13.4095946299	4.49534336877	11.2199295851	30.7129226221	0.109380681019	0.360339979573	19.0461541272	0.0179432039713	0.218285229853	0.0928421218029	1.09792866056	0.655938040696	39.6750385053	5.46815742691	1.21760373598	4.22045066295	5.87306637531	1.48288500293	16.2170603679	2.81282122022	40.6721404206	68.3068388733	11.9493103757	47.6642157248	107.036605174	202.69973599	47.0462027271	0.117464331195	15.9552366318	3.850084867	113.386498017	44.735426902	24.1214045717	0.337071988044	0.0342278016615	0.241713637369
DB_MAG_00035	22.0251039466	3.9277898832	24.6746051337	18.0599971259	11.992483943	2.5411726039	5.2633885996	15.1382814214	3.13157740934	5.86239654334	11.5207793431	7.16320796945	27.6711630533	12.8783232131	13.3682984805	0.000622957425054	0.298345037278	0.0473708927612	0.345957274472	0.0307112509824	50.6372888838	0.177423912901	0.000206964884041	0.193833271565	0.0386680537669	0.000414617359059	0.0206524825816	0.00216384880424	0.0776104563335	0.4673088308	46.9669385631	14.9648420982	3.70541264741	16.4242154415	10.3129879747	11.6770632714	0.576911520106	0.194610249369	125.052056138	73.9458920908	19.8516928146	44.2459107246	8.89451391787	41.3678164792	14.3110792222	0.0282146081453	9.16627118726	6.34803173645	17.0178429859	17.9796314925	14.0436132081	0.0467720010204	0.00185512045563	0.0945080045904
DB_MAG_00036	14.4087998212	5.57779569757	9.76508916973	73.459058531	19.8766762921	9.2186283503	9.47689144451	22.5712842901	11.5997532258	2.06146206467	31.7383404884	61.5677342417	9.74955314377	0.0848425746773	0.140444269304	1.29763742315	0.268566708427	0.0768186247679	1.10787207563	0.127661201512	0.0060791048339	1.98321770243	0.0	1.54140442891	0.187223890386	0.0029034890438	0.102998595619	0.00937149399995	0.4131672832	0.00108988484216	0.0212282974614	0.0301437208131	0.0116549474193	0.0211583712215	0.0182218136111	0.201898066832	0.0791354912181	0.0121437421699	14.9626662772	42.2436860567	0.85685857573	0.0239268302849	0.0196489289401	0.0463383623964	0.0172838374969	0.000103683734984	0.0248734180049	0.0274789454847	0.0239657547435	0.0282918810813	0.0342518012896	0.000824991844809	0.000726130609126	0.00669914045839
DB_MAG_00037	1.82795646038	0.965908743583	0.831066684139	0.187188182766	3.28975319516	0.908661374169	7.37918732274	6.30717403165	3.48516715213	10.0683240942	0.71455080928	13.9985040853	0.921404403217	0.667831756323	4.79782948329	5.43255121611	6.90428640337	2.28360301136	18.5701644768	5.48163850789	5.57917755608	12.9897379831	0.000737769105673	0.0984791768183	4.2980569621	0.00135714383582	0.0262895237841	0.00293315917298	0.0746847178859	0.0156080324084	0.337330519505	0.199188524247	0.468218136543	0.164283965221	0.114260409307	0.12809322872	0.664303112086	0.0740028084411	0.937672211997	0.223563712862	1.43079251509	0.618671038944	1.05616284883	17.4426245749	0.813058794225	0.00262294482998	21.2519720393	0.676147116781	9.44627337015	0.923575552299	0.694147629003	0.00662973371102	0.000211845128915	0.00970306901408
DB_MAG_00038	8.70351635499	2.61045364805	2.45421966995	1.54511944702	4.26519833086	3.06009330631	2.88358037665	2.38900550956	2.24866658166	3.79193881006	1.63080559134	3.74833592029	5.36535618649	3.31215356406	1.86237715622	0.0506334011951	0.0888960219503	5.44623674826	57.0042475915	1.93599460037	2.08332446586	0.040457209693	0.0	0.0428931990168	0.0279839769944	0.000765973538296	0.0147711533134	0.0076113673639	0.0398921832884	0.119043368525	10.1973076602	6.33087506541	4.4234514539	2.45302058279	1.29364224375	5.81229471074	0.120831666102	0.0525540512613	17.5719285209	8.14570557947	20.1163294829	11.2834304358	9.00359989975	7.85159196739	2.20434872462	0.00913100258109	1.49544197377	3.15192262876	1.61276256139	3.18986953826	1.7350940758	0.00419130870668	0.00103551531727	0.0225491704885
DB_MAG_00039	70.7677421826	87.9107418042	74.982798554	41.7525963212	42.5458565569	29.8134026733	75.2376396521	54.2763216296	44.5304799332	73.9312485516	15.8643900085	44.0227204287	38.5177533115	0.032653681133	0.735605343472	0.0114415539696	0.100685674932	0.0388904818578	0.397447932828	0.312231841136	0.00151844854427	0.52283662816	0.0	0.720140015423	0.0807124629962	0.00134431303542	0.0564408534997	0.00310007030885	0.382666053919	0.0140827182946	0.0143527592622	0.0043121451007	0.00652091655505	0.00471835218056	0.00642042858284	0.00290662277928	0.140550922853	0.085693655052	26.8411118225	14.2621007813	7.9778442024	6.82121324006	7.80692856385	18.7119412443	12.1614556943	0.00469674890314	0.168950067625	13.9218053008	0.854251852317	5.64594945095	3.40901485127	0.0177660770936	0.00147033215366	0.0119115889145
DB_MAG_00040	2.53008621665	1.60767948016	2.31644366219	1.17766523997	3.37154672409	3.21761073776	2.28214656429	1.8461340945	2.24431268227	7.46471056905	1.09386120664	1.10968166645	1.78160860776	1.15897893382	0.985784506048	0.000599708073139	0.021985849417	1.23450366402	2.72215593903	0.878224220739	0.589980049941	2.36500622973	0.0	0.0101295518791	0.260860374289	0.000173478772115	0.00440073136812	0.0	0.0137438844425	0.01719163143	0.401028924426	0.174912556933	0.23583290203	0.379680121228	0.0895271095047	0.428766571675	0.803498526867	0.109682815319	0.432715224256	0.746310847536	0.858462575976	0.40085659452	7.52487093926	13.3391894865	3.68490568097	0.00484534252579	3.11241826536	0.79121829776	20.5833648793	1.59695768784	1.59312277299	0.00691042923359	0.000172904339095	0.00825115590284
DB_MAG_00041	8.27116730858	6.02577135551	5.08893077065	15.0802481566	5.52890835741	6.63815393575	5.92536057515	4.22051950084	9.61233727359	10.2645951327	1.59415458941	0.76580563367	0.674898408536	0.021941974952	0.0568385557322	0.0285826916181	0.328938716745	14.7297833567	0.256717195851	2.86821106861	3.54941136198	0.165279456878	0.00102152956821	0.139141388521	0.1079773792	0.00388824048309	0.0385098834341	0.0168505910389	0.0616162781782	0.00454383167299	0.0194532067432	0.022823324951	0.00941332914085	0.00983076995758	0.0171619290877	0.00388940219222	0.582300509371	0.180042843833	0.22451578027	0.0126227442513	0.0343869777053	0.0242905635916	0.0101537250978	0.030029793967	0.00980714853845	0.00423636598794	26.8670741426	4.47102813582	9.33892438125	6.20335408662	9.72958702789	0.130133883106	0.00137004230945	0.0128841288072
DB_MAG_00042	0.00742257110448	0.0050612292881	0.0258170734395	0.000679352049614	0.00323568259904	0.00221269823148	0.00474755176103	0.0170979685565	0.000850603023851	0.117074061242	0.159602516881	29.5039707053	198.942760916	45.8124349684	33.374542271	37.1873717384	11.0704604504	0.00391107835552	0.437484068855	0.0751870902764	0.00084551636125	0.239971220793	0.0	0.349752138235	0.0805682141236	0.00221043749255	0.0674434942433	0.0185968384696	1.77593590353	0.479114445952	0.710603374266	6.39167358547	0.539250101592	0.547392718047	5.55747335295	0.00442426609349	0.24451530605	0.716225831994	0.59548711294	118.960363029	22.1519606541	68.1270139651	159.623512363	110.431588627	85.2069977783	0.0278336525685	0.0130625495596	0.00204201244198	0.00390429613871	0.00017012060477	0.0499075075184	0.0144709899154	0.00170572752557	0.0682234491755
DB_MAG_00043	0.377645403658	0.209352516125	0.103099926939	1.21177826633	13.9110125881	3.7972140828	12.3775910793	30.1659550911	17.3617634657	14.8022226435	27.744716399	39.0805390457	5.7000802301	0.0511573127093	0.0267937487782	26.5519021481	1.9828346022	9.78336468996	0.171086713179	3.84657499519	10.7876097528	6.24741986876	0.0022261912285	0.487075415184	0.108945526682	0.00246418378347	0.0951796529669	0.0166938473381	1.06266447447	0.00429643081383	0.0572442309903	0.0745567111498	0.031739485367	0.0313085858032	0.0560476162496	0.0464573293022	0.198505007637	0.227074461736	8.49236003248	0.0619538227924	0.0360300033223	0.0263554581412	0.0166905213552	0.0167067817161	0.0408774386384	0.00307653419277	31.4901707966	1.76615420661	1.89280948363	24.4325244912	24.1722179169	0.0722093063219	0.00178346594766	0.0264825845991
DB_MAG_00044	16.2260463296	17.2386805436	13.0839212466	11.0743492264	17.0929803234	60.3742163711	10.41945281	12.0966294549	2.9199310557	38.021535687	7.60933975342	3.36652807018	4.51419520116	12.7972434822	14.0291700598	0.0558803315614	0.131672655886	0.176760270159	0.109177551215	0.178000615365	0.0542043814661	0.196778446839	6.18709438998e-05	0.080497442389	0.0925267424614	0.00221815694819	0.0226731926578	0.0224746203716	0.0497672314759	0.0167724604068	0.168388044527	0.0600014380814	0.0952733107142	0.295789933096	0.0654803609919	0.424851885977	0.739175511146	0.320798753886	0.170182719947	0.473965292073	0.0885080574363	0.467895668867	0.300061118459	2.26221073243	22.4510738789	0.0156240855224	5.01467219269	0.633457298179	3.63632259176	32.5476397907	2.00489323918	0.0109256562082	0.00683423101942	0.0128014327304
DB_MAG_00045	1.35046996072	1.17233451293	1.06814037327	0.957945134631	1.38119196675	1.13118612331	0.94419585656	1.49020279473	0.928512933535	2.3890400154	0.934534431417	0.488077910168	1.15410045349	1.27442841668	1.26642907624	0.00588295540845	0.0313080491902	0.555596542218	0.646312114094	1.00565219294	0.530061804392	0.952924032402	0.0	0.016633171403	0.0234404515975	0.000383754152556	0.0275992756693	0.000845279080214	0.013560588321	0.0110158265652	0.318874202159	0.29844343706	0.321396015161	0.588723917573	0.404071023842	0.22204491241	0.239157032794	0.230926504918	2.66430478664	1.71053377525	1.53279270604	1.23863941091	1.97714431663	2.06786158842	1.50749170551	0.00407340371234	2.05152760076	2.19091365362	6.65592806671	1.25790743918	1.67532231312	0.00482348796402	0.000126643120112	0.00831934805142
DB_MAG_00046	5.11485241235	0.324632878499	1.9960758027	1.3495445285	0.388703810704	0.19424595771	0.245003664238	0.134922513512	0.530553749565	0.0504450317791	0.325557465484	2.65111183006	0.533089257529	0.0162027538118	0.103314455703	0.0540219275442	0.0149634248066	0.00310555796163	0.018326874834	0.00139850887738	0.0007772939215	0.0189615270518	0.0	0.00494542921199	0.00324406512317	0.000136439890476	0.00198251295404	0.000419139209	0.00223730411315	0.00124708127166	0.0191165723819	0.0132046939457	0.0148621285243	0.0177769807299	0.0136512244963	0.00384564100391	0.01803849052	0.000311124295707	0.766866089416	0.524310074122	0.400953942234	0.753767343112	0.409384790467	0.0919057034975	0.0319181484693	3.92781502885e-05	0.00273913416486	0.226321735598	0.00499814462422	0.00325130057191	0.00198561386064	0.0	0.0	0.000141608068146
